lat,lon,amenity,name,coordinates,city,cluster,is_chain
49.260812,-123.125736,cafe,starbucks,"49.260812,-123.125736",Vancouver,0,True
49.212659,-122.9193469,cafe,starbucks,"49.212659,-122.9193469",New Westminster,6,True
49.278119,-122.9122848,cafe,starbucks,"49.278119,-122.9122848",Burnaby,1,True
49.2769081,-122.8589634,cafe,starbucks,"49.2769081,-122.8589634",Port Moody,17,True
49.0408954,-122.2698339,cafe,starbucks,"49.0408954,-122.2698339",Abbotsford,7,True
49.2873431,-123.1143935,cafe,starbucks,"49.2873431,-123.1143935",Vancouver,0,True
49.2686141,-123.158778,cafe,starbucks,"49.2686141,-123.158778",Vancouver,35,True
49.2876133,-123.1149238,cafe,starbucks,"49.2876133,-123.1149238",Vancouver,0,True
49.212995,-123.1401,cafe,starbucks,"49.212995,-123.1401",Vancouver,34,True
49.3721579,-123.0988075,cafe,starbucks,"49.3721579,-123.0988075",District of North Vancouver,29,True
49.1048167,-122.8022148,cafe,starbucks,"49.1048167,-122.8022148",Surrey,22,True
49.2796195,-123.0999337,cafe,starbucks,"49.2796195,-123.0999337",Vancouver,0,True
49.2543347,-122.737988,cafe,starbucks,"49.2543347,-122.737988",Port Coquitlam,14,True
49.2632049,-123.1070497,cafe,starbucks,"49.2632049,-123.1070497",Vancouver,0,True
49.2673455,-123.112992,cafe,starbucks,"49.2673455,-123.112992",Vancouver,0,True
49.235221,-123.1157169,cafe,starbucks,"49.235221,-123.1157169",Vancouver,34,True
49.2186088,-122.9564849,cafe,starbucks,"49.2186088,-122.9564849",Burnaby,36,True
49.2256778,-122.9973902,cafe,starbucks,"49.2256778,-122.9973902",Burnaby,36,True
49.2278206,-122.840058,cafe,starbucks,"49.2278206,-122.840058",Coquitlam,8,True
49.2504908,-122.8944559,cafe,starbucks,"49.2504908,-122.8944559",Burnaby,1,True
49.1128069,-122.6724406,cafe,starbucks,"49.1128069,-122.6724406",Langley City,10,True
49.0448257,-122.778652,cafe,starbucks,"49.0448257,-122.778652",Surrey,22,True
49.1325243,-123.0924899,cafe,starbucks,"49.1325243,-123.0924899",Richmond,3,True
49.0904049,-123.0780785,cafe,starbucks,"49.0904049,-123.0780785",Delta,23,True
49.1722688,-123.1361069,cafe,starbucks,"49.1722688,-123.1361069",Richmond,3,True
49.2729377,-123.0997917,cafe,starbucks,"49.2729377,-123.0997917",Vancouver,0,True
49.26437,-123.1674354,cafe,starbucks,"49.26437,-123.1674354",Vancouver,35,True
49.324043,-123.1099144,cafe,starbucks,"49.324043,-123.1099144",District of North Vancouver,29,True
49.1864343,-122.8488672,cafe,starbucks,"49.1864343,-122.8488672",Surrey,31,True
49.1896522,-122.8033776,cafe,starbucks,"49.1896522,-122.8033776",Surrey,31,True
49.1776145,-123.1211398,cafe,starbucks,"49.1776145,-123.1211398",Richmond,3,True
49.2173905,-122.5917912,cafe,starbucks,"49.2173905,-122.5917912",Maple Ridge,13,True
49.1953403,-123.1828912,cafe,starbucks,"49.1953403,-123.1828912",Richmond,3,True
49.2638304,-122.766795,cafe,starbucks,"49.2638304,-122.766795",Port Coquitlam,14,True
49.2801002,-122.7997098,cafe,starbucks,"49.2801002,-122.7997098",Coquitlam,39,True
49.2846042,-123.1245931,cafe,starbucks,"49.2846042,-123.1245931",Vancouver,0,True
49.2287016,-123.0013644,cafe,starbucks,"49.2287016,-123.0013644",Burnaby,36,True
49.2789586,-123.1212246,cafe,starbucks,"49.2789586,-123.1212246",Vancouver,0,True
49.2260687,-123.0020678,cafe,starbucks,"49.2260687,-123.0020678",Burnaby,36,True
49.1020894,-122.6457196,cafe,starbucks,"49.1020894,-122.6457196",Langley City,10,True
49.1625535,-122.6359271,cafe,starbucks,"49.1625535,-122.6359271",Township of Langley,21,True
49.2262624,-123.0039692,cafe,starbucks,"49.2262624,-123.0039692",Burnaby,36,True
49.2251239,-123.0535019,cafe,starbucks,"49.2251239,-123.0535019",Vancouver,26,True
49.2799372,-123.1073562,cafe,starbucks,"49.2799372,-123.1073562",Vancouver,0,True
49.2273082,-122.9952428,cafe,starbucks,"49.2273082,-122.9952428",Burnaby,36,True
49.222974,-122.9140218,cafe,starbucks,"49.222974,-122.9140218",New Westminster,6,True
49.1987317,-122.9768452,cafe,starbucks,"49.1987317,-122.9768452",Burnaby,36,True
49.1547993,-123.1581393,cafe,starbucks,"49.1547993,-123.1581393",Richmond,3,True
49.2205735,-122.5573529,cafe,starbucks,"49.2205735,-122.5573529",Maple Ridge,13,True
49.2093679,-123.1165285,cafe,starbucks,"49.2093679,-123.1165285",Vancouver,34,True
49.1240103,-123.1808928,cafe,starbucks,"49.1240103,-123.1808928",Richmond,3,True
49.2251518,-123.0904703,cafe,starbucks,"49.2251518,-123.0904703",Vancouver,34,True
49.1583055,-122.7806064,cafe,starbucks,"49.1583055,-122.7806064",Surrey,31,True
49.2105091,-123.1069,cafe,starbucks,"49.2105091,-123.1069",Vancouver,34,True
49.2820489,-123.118486,cafe,starbucks,"49.2820489,-123.118486",Vancouver,0,True
49.2733132,-123.11993,cafe,starbucks,"49.2733132,-123.11993",Vancouver,0,True
49.2032393,-122.9081366,cafe,starbucks,"49.2032393,-122.9081366",New Westminster,6,True
49.2344778,-123.1605904,cafe,starbucks,"49.2344778,-123.1605904",Vancouver,35,True
49.3069368,-122.9533963,cafe,starbucks,"49.3069368,-122.9533963",District of North Vancouver,12,True
49.0481897,-122.7832772,cafe,starbucks,"49.0481897,-122.7832772",Surrey,22,True
49.1992381,-122.9792371,cafe,starbucks,"49.1992381,-122.9792371",Burnaby,36,True
49.2916513,-123.1354557,cafe,starbucks,"49.2916513,-123.1354557",Vancouver,0,True
49.2846244,-123.1218388,cafe,starbucks,"49.2846244,-123.1218388",Vancouver,0,True
49.0365002,-122.2912574,cafe,starbucks,"49.0365002,-122.2912574",Abbotsford,7,True
49.2652176,-123.2507822,cafe,starbucks,"49.2652176,-123.2507822",Electoral Area A,15,True
49.3100831,-123.0831859,cafe,starbucks,"49.3100831,-123.0831859",North Vancouver,4,True
49.1056159,-122.7388746,cafe,starbucks,"49.1056159,-122.7388746",Surrey,33,True
49.1044584,-122.7252382,cafe,starbucks,"49.1044584,-122.7252382",Surrey,33,True
49.2693966,-123.1029581,cafe,starbucks,"49.2693966,-123.1029581",Vancouver,0,True
49.3254284,-123.1367676,cafe,starbucks,"49.3254284,-123.1367676",West Vancouver,30,True
49.2829884,-123.1156531,cafe,starbucks,"49.2829884,-123.1156531",Vancouver,0,True
49.2207628,-122.5948477,cafe,starbucks,"49.2207628,-122.5948477",Maple Ridge,13,True
49.2485436,-123.1266354,cafe,starbucks,"49.2485436,-123.1266354",Vancouver,34,True
49.2795168,-122.828018,cafe,starbucks,"49.2795168,-122.828018",Port Moody,17,True
49.0579402,-122.8018068,cafe,starbucks,"49.0579402,-122.8018068",Surrey,22,True
49.2885656,-123.1177149,cafe,starbucks,"49.2885656,-123.1177149",Vancouver,0,True
49.2464996,-123.1854116,cafe,starbucks,"49.2464996,-123.1854116",Vancouver,35,True
49.2796237,-122.9210213,cafe,starbucks,"49.2796237,-122.9210213",Burnaby,1,True
49.0410938,-122.2201486,cafe,starbucks,"49.0410938,-122.2201486",Abbotsford,7,True
49.2850423,-123.1205667,cafe,starbucks,"49.2850423,-123.1205667",Vancouver,0,True
49.277133,-123.1296758,cafe,starbucks,"49.277133,-123.1296758",Vancouver,0,True
49.3256789,-123.1353529,cafe,starbucks,"49.3256789,-123.1353529",West Vancouver,30,True
49.2627235,-123.1001878,cafe,starbucks,"49.2627235,-123.1001878",Vancouver,0,True
49.2680641,-123.1567004,cafe,starbucks,"49.2680641,-123.1567004",Vancouver,35,True
49.1888177,-122.802152,cafe,starbucks,"49.1888177,-122.802152",Surrey,31,True
49.274665,-123.122111,cafe,starbucks,"49.274665,-123.122111",Vancouver,0,True
49.0587485,-122.3800043,cafe,starbucks,"49.0587485,-122.3800043",Abbotsford,38,True
49.2620273,-123.0700397,cafe,starbucks,"49.2620273,-123.0700397",Vancouver,37,True
49.2688079,-123.069416,cafe,starbucks,"49.2688079,-123.069416",Vancouver,37,True
49.2875394,-123.1200147,cafe,starbucks,"49.2875394,-123.1200147",Vancouver,0,True
49.2011009,-122.9128362,cafe,starbucks,"49.2011009,-122.9128362",New Westminster,6,True
49.2619003,-123.1383698,cafe,starbucks,"49.2619003,-123.1383698",Vancouver,0,True
49.2878625,-123.1239772,cafe,starbucks,"49.2878625,-123.1239772",Vancouver,0,True
49.2837737,-122.8279837,cafe,starbucks,"49.2837737,-122.8279837",Port Moody,17,True
49.2347245,-123.157554,cafe,starbucks,"49.2347245,-123.157554",Vancouver,35,True
49.2447764,-123.1537897,cafe,starbucks,"49.2447764,-123.1537897",Vancouver,35,True
49.2658614,-123.2427948,cafe,starbucks,"49.2658614,-123.2427948",Electoral Area A,15,True
49.3059042,-123.037141,cafe,starbucks,"49.3059042,-123.037141",North Vancouver,4,True
49.197483,-123.177973,cafe,starbucks,"49.197483,-123.177973",Richmond,3,True
49.2840399,-123.1235612,cafe,starbucks,"49.2840399,-123.1235612",Vancouver,0,True
49.1830591,-122.8446583,cafe,starbucks,"49.1830591,-122.8446583",Surrey,31,True
49.1625226,-122.8888312,cafe,starbucks,"49.1625226,-122.8888312",Surrey,2,True
49.1915327,-122.8908779,cafe,starbucks,"49.1915327,-122.8908779",Surrey,2,True
49.2631541,-123.1194644,cafe,starbucks,"49.2631541,-123.1194644",Vancouver,0,True
49.1950338,-123.1772197,cafe,starbucks,"49.1950338,-123.1772197",Richmond,3,True
49.284463099999996,-123.1134341,cafe,starbucks,"49.284463099999996,-123.1134341",Vancouver,0,True
49.287236,-123.141423,cafe,starbucks,"49.287236,-123.141423",Vancouver,0,True
49.2656908,-123.0038687,cafe,starbucks,"49.2656908,-123.0038687",Burnaby,24,True
49.0762012,-122.6689193,cafe,starbucks,"49.0762012,-122.6689193",Township of Langley,21,True
49.281246,-123.046993,cafe,starbucks,"49.281246,-123.046993",Vancouver,37,True
49.2727738,-123.1475974,cafe,starbucks,"49.2727738,-123.1475974",Vancouver,35,True
49.3509569,-123.2543395,cafe,starbucks,"49.3509569,-123.2543395",West Vancouver,16,True
49.3341106,-123.1796949,cafe,starbucks,"49.3341106,-123.1796949",West Vancouver,30,True
49.3256455,-123.1406036,cafe,starbucks,"49.3256455,-123.1406036",West Vancouver,30,True
49.1323977,-122.6679078,cafe,starbucks,"49.1323977,-122.6679078",Township of Langley,21,True
49.2817947,-123.1246565,cafe,starbucks,"49.2817947,-123.1246565",Vancouver,0,True
49.2453491,-123.1247917,cafe,starbucks,"49.2453491,-123.1247917",Vancouver,34,True
49.1206115,-122.8911666,cafe,starbucks,"49.1206115,-122.8911666",Surrey,2,True
49.3743101,-123.2741597,cafe,starbucks,"49.3743101,-123.2741597",West Vancouver,16,True
49.2859592,-123.1152363,cafe,starbucks,"49.2859592,-123.1152363",Vancouver,0,True
49.2121193,-122.9234503,cafe,starbucks,"49.2121193,-122.9234503",New Westminster,6,True
49.1973353,-123.1382237,cafe,starbucks,"49.1973353,-123.1382237",Richmond,3,True
49.2799449,-122.968225,cafe,starbucks,"49.2799449,-122.968225",Burnaby,24,True
49.2108729,-123.130452,cafe,starbucks,"49.2108729,-123.130452",Vancouver,34,True
49.2515794,-122.9675712,cafe,starbucks,"49.2515794,-122.9675712",Burnaby,36,True
49.3056043,-123.0184387,cafe,starbucks,"49.3056043,-123.0184387",North Vancouver,4,True
49.027368,-123.0689767,cafe,starbucks,"49.027368,-123.0689767",Delta,23,True
49.284888,-123.1180639,cafe,starbucks,"49.284888,-123.1180639",Vancouver,0,True
49.2824438,-123.122325,cafe,starbucks,"49.2824438,-123.122325",Vancouver,0,True
49.2642237,-123.0137679,cafe,starbucks,"49.2642237,-123.0137679",Burnaby,24,True
49.2324709,-123.0240186,cafe,starbucks,"49.2324709,-123.0240186",Vancouver,26,True
49.2709784,-123.087674,cafe,starbucks,"49.2709784,-123.087674",Vancouver,37,True
49.269022,-123.146012,cafe,starbucks,"49.269022,-123.146012",Vancouver,35,True
49.2790558,-123.1255832,cafe,starbucks,"49.2790558,-123.1255832",Vancouver,0,True
49.2767389,-123.1252348,cafe,starbucks,"49.2767389,-123.1252348",Vancouver,0,True
49.2672707,-123.249929,cafe,starbucks,"49.2672707,-123.249929",Electoral Area A,15,True
49.2630916,-122.8387533,cafe,starbucks,"49.2630916,-122.8387533",Coquitlam,8,True
49.1152772,-122.6744991,cafe,starbucks,"49.1152772,-122.6744991",Township of Langley,21,True
49.1145963,-122.6673314,cafe,starbucks,"49.1145963,-122.6673314",Township of Langley,21,True
49.197151,-123.1766305,cafe,starbucks,"49.197151,-123.1766305",Richmond,3,True
49.0080285,-123.1304068,cafe,starbucks,"49.0080285,-123.1304068",Delta,23,True
49.0280072,-122.2658428,cafe,starbucks,"49.0280072,-122.2658428",Abbotsford,7,True
49.2335878,-123.0657803,cafe,starbucks,"49.2335878,-123.0657803",Vancouver,26,True
49.1309121,-122.3196309,cafe,starbucks,"49.1309121,-122.3196309",NONE,18,True
49.280139,-123.127256,cafe,starbucks,"49.280139,-123.127256",Vancouver,0,True
49.2272003,-122.9992087,cafe,starbucks,"49.2272003,-122.9992087",Burnaby,36,True
49.1063618,-122.662628,cafe,starbucks,"49.1063618,-122.662628",Langley City,10,True
49.2872169,-123.1285584,cafe,starbucks,"49.2872169,-123.1285584",Vancouver,0,True
49.2846685,-123.115193,cafe,starbucks,"49.2846685,-123.115193",Vancouver,0,True
49.1390281,-123.1383973,cafe,starbucks,"49.1390281,-123.1383973",Richmond,3,True
49.2063511,-123.030686,cafe,starbucks,"49.2063511,-123.030686",Vancouver,26,True
49.2609883,-123.1155765,cafe,starbucks,"49.2609883,-123.1155765",Vancouver,0,True
49.1910842,-122.9471196,cafe,starbucks,"49.1910842,-122.9471196",New Westminster,6,True
49.1702236,-123.1825064,cafe,starbucks,"49.1702236,-123.1825064",Richmond,3,True
49.2960431,-122.8036307,cafe,starbucks,"49.2960431,-122.8036307",Coquitlam,39,True
49.2612715,-123.2465592,cafe,starbucks,"49.2612715,-123.2465592",Electoral Area A,15,True
49.3242961,-123.0725862,cafe,starbucks,"49.3242961,-123.0725862",North Vancouver,4,True
49.2812597,-123.0536749,cafe,starbucks,"49.2812597,-123.0536749",Vancouver,37,True
49.2621866,-123.2501357,cafe,starbucks,"49.2621866,-123.2501357",Electoral Area A,15,True
49.1644966,-122.6648037,cafe,starbucks,"49.1644966,-122.6648037",Township of Langley,21,True
49.2706869,-122.755531,cafe,starbucks,"49.2706869,-122.755531",Port Coquitlam,14,True
49.0498535,-122.3111436,cafe,starbucks,"49.0498535,-122.3111436",Abbotsford,7,True
49.0369738,-122.3114264,cafe,starbucks,"49.0369738,-122.3114264",Abbotsford,7,True
49.2195226,-123.0410962,cafe,starbucks,"49.2195226,-123.0410962",Vancouver,26,True
49.2578202,-123.1682797,cafe,starbucks,"49.2578202,-123.1682797",Vancouver,35,True
49.2641628,-123.1663008,cafe,starbucks,"49.2641628,-123.1663008",Vancouver,35,True
49.2799212,-123.1178938,cafe,starbucks,"49.2799212,-123.1178938",Vancouver,0,True
49.2632231,-123.1389199,cafe,starbucks,"49.2632231,-123.1389199",Vancouver,0,True
49.2654797,-123.1382778,cafe,starbucks,"49.2654797,-123.1382778",Vancouver,0,True
49.2639716,-123.1702755,cafe,starbucks,"49.2639716,-123.1702755",Vancouver,35,True
49.263547,-123.1443925,cafe,starbucks,"49.263547,-123.1443925",Vancouver,35,True
49.336065,-123.0376173,cafe,starbucks,"49.336065,-123.0376173",North Vancouver,4,True
49.258523,-123.1008804,cafe,starbucks,"49.258523,-123.1008804",Vancouver,34,True
49.3134274,-123.0773573,cafe,starbucks,"49.3134274,-123.0773573",North Vancouver,4,True
49.1910007,-122.8446255,cafe,starbucks,"49.1910007,-122.8446255",Surrey,31,True
49.1247533,-122.7029021,cafe,starbucks,"49.1247533,-122.7029021",Surrey,33,True
49.2200672,-122.6569634,cafe,starbucks,"49.2200672,-122.6569634",Maple Ridge,13,True
49.285758,-123.1116688,cafe,starbucks,"49.285758,-123.1116688",Vancouver,0,True
49.2687866,-123.0005841,cafe,starbucks,"49.2687866,-123.0005841",Burnaby,24,True
49.1985695,-122.779565,cafe,starbucks,"49.1985695,-122.779565",Surrey,31,True
49.2803846,-123.1309375,cafe,starbucks,"49.2803846,-123.1309375",Vancouver,0,True
49.0414779,-123.0868778,cafe,starbucks,"49.0414779,-123.0868778",NONE,27,True
49.3087172,-123.0423878,cafe,starbucks,"49.3087172,-123.0423878",North Vancouver,4,True
49.2642321,-123.1144869,cafe,starbucks,"49.2642321,-123.1144869",Vancouver,0,True
49.2792817,-123.1169322,cafe,starbucks,"49.2792817,-123.1169322",Vancouver,0,True
49.2772564,-123.1187373,cafe,starbucks,"49.2772564,-123.1187373",Vancouver,0,True
49.2768092,-123.1148343,cafe,starbucks,"49.2768092,-123.1148343",Vancouver,0,True
49.2812108,-123.0121616,cafe,starbucks,"49.2812108,-123.0121616",Burnaby,24,True
49.0601621,-122.4944377,cafe,starbucks,"49.0601621,-122.4944377",Township of Langley,5,True
49.192354,-123.1801464,cafe,starbucks,"49.192354,-123.1801464",Richmond,3,True
49.2319246,-123.1168641,cafe,starbucks,"49.2319246,-123.1168641",Vancouver,34,True
49.2596905,-123.0438986,cafe,starbucks,"49.2596905,-123.0438986",Vancouver,26,True
49.2586029,-123.0307066,cafe,starbucks,"49.2586029,-123.0307066",Vancouver,26,True
49.328484,-123.1608655,cafe,starbucks,"49.328484,-123.1608655",West Vancouver,30,True
49.2637294,-123.2115251,cafe,starbucks,"49.2637294,-123.2115251",Vancouver,35,True
49.2643151,-123.173779,cafe,starbucks,"49.2643151,-123.173779",Vancouver,35,True
49.254425,-123.0233058,cafe,starbucks,"49.254425,-123.0233058",Burnaby,24,True
49.1646134,-122.8009598,cafe,starbucks,"49.1646134,-122.8009598",Surrey,31,True
49.1369558,-122.8443469,cafe,starbucks,"49.1369558,-122.8443469",Surrey,2,True
49.0964857,-122.6241961,cafe,starbucks,"49.0964857,-122.6241961",Township of Langley,21,True
49.2004954,-122.9169112,cafe,starbucks,"49.2004954,-122.9169112",New Westminster,6,True
49.2877059,-123.1133343,cafe,starbucks,"49.2877059,-123.1133343",Vancouver,0,True
49.2286146,-122.8930237,cafe,starbucks,"49.2286146,-122.8930237",New Westminster,6,True
49.2540797,-123.115006,cafe,starbucks,"49.2540797,-123.115006",Vancouver,34,True
49.044966,-122.2218883,cafe,starbucks,"49.044966,-122.2218883",Abbotsford,7,True
49.3376967,-123.1025085,cafe,starbucks,"49.3376967,-123.1025085",District of North Vancouver,29,True
49.0616235,-122.3808366,cafe,starbucks,"49.0616235,-122.3808366",Abbotsford,38,True
49.1921658,-123.0837309,cafe,starbucks,"49.1921658,-123.0837309",Richmond,3,True
49.1912604,-123.1294094,cafe,starbucks,"49.1912604,-123.1294094",Richmond,3,True
49.2843874,-123.1086358,cafe,starbucks,"49.2843874,-123.1086358",Vancouver,0,True
49.2811335,-123.073946,cafe,starbucks,"49.2811335,-123.073946",Vancouver,37,True
49.224678,-122.8921014,cafe,starbucks,"49.224678,-122.8921014",New Westminster,6,True
49.2489019,-122.8184783,cafe,starbucks,"49.2489019,-122.8184783",Coquitlam,39,True
49.2643545,-122.9814436,cafe,starbucks,"49.2643545,-122.9814436",Burnaby,24,True
49.2770021,-122.7952609,cafe,starbucks,"49.2770021,-122.7952609",Coquitlam,39,True
49.0509808,-122.3246777,cafe,starbucks,"49.0509808,-122.3246777",Abbotsford,38,True
49.0502684,-122.3188675,cafe,starbucks,"49.0502684,-122.3188675",Abbotsford,38,True
49.260953,-123.125704,fast_food,saladloop,"49.260953,-123.125704",Vancouver,0,True
49.2791142,-123.1158255,fast_food,saladloop,"49.2791142,-123.1158255",Vancouver,0,True
49.2659507,-123.2466297,pub,mahonyandsons,"49.2659507,-123.2466297",Electoral Area A,15,True
49.2893842,-123.114425,restaurant,mahonyandsons,"49.2893842,-123.114425",Vancouver,0,True
49.1935797,-123.1807883,cafe,timhortons,"49.1935797,-123.1807883",Richmond,3,True
49.2284004,-122.8483834,cafe,timhortons,"49.2284004,-122.8483834",Coquitlam,8,True
49.212449,-122.9197493,cafe,timhortons,"49.212449,-122.9197493",New Westminster,6,True
49.0919518,-122.9576502,cafe,timhortons,"49.0919518,-122.9576502",Delta,11,True
49.2731066,-123.1007271,cafe,timhortons,"49.2731066,-123.1007271",Vancouver,0,True
49.2387806,-123.0316319,cafe,timhortons,"49.2387806,-123.0316319",Vancouver,26,True
49.285902899999996,-123.1249177,cafe,timhortons,"49.285902899999996,-123.1249177",Vancouver,0,True
49.1767616,-122.689973,cafe,timhortons,"49.1767616,-122.689973",Surrey,33,True
49.2262222,-123.1287693,fast_food,timhortons,"49.2262222,-123.1287693",Vancouver,34,True
49.257451,-122.7437942,cafe,timhortons,"49.257451,-122.7437942",Port Coquitlam,14,True
49.1328835,-122.846132,cafe,timhortons,"49.1328835,-122.846132",Surrey,2,True
49.0513372,-122.691921,cafe,timhortons,"49.0513372,-122.691921",Surrey,33,True
49.2635191,-123.1231332,cafe,timhortons,"49.2635191,-123.1231332",Vancouver,0,True
49.2254283,-122.9974687,cafe,timhortons,"49.2254283,-122.9974687",Burnaby,36,True
49.3050257,-123.0144026,fast_food,timhortons,"49.3050257,-123.0144026",District of North Vancouver,12,True
49.2865567,-123.1410036,cafe,timhortons,"49.2865567,-123.1410036",Vancouver,0,True
49.1047469,-122.7990471,cafe,timhortons,"49.1047469,-122.7990471",Surrey,22,True
49.1692142,-122.9585182,fast_food,timhortons,"49.1692142,-122.9585182",Delta,11,True
49.2656284,-123.2543584,cafe,timhortons,"49.2656284,-123.2543584",Electoral Area A,15,True
49.2601863,-123.2483972,fast_food,timhortons,"49.2601863,-123.2483972",Electoral Area A,15,True
49.2347512,-123.1582643,cafe,timhortons,"49.2347512,-123.1582643",Vancouver,35,True
49.0953173,-122.6241169,cafe,timhortons,"49.0953173,-122.6241169",Township of Langley,21,True
49.1623763,-122.6603266,cafe,timhortons,"49.1623763,-122.6603266",Township of Langley,21,True
49.1196856,-122.6912218,cafe,timhortons,"49.1196856,-122.6912218",Surrey,33,True
49.1247605,-122.7048284,cafe,timhortons,"49.1247605,-122.7048284",Surrey,33,True
49.1636149,-122.8780219,cafe,timhortons,"49.1636149,-122.8780219",Surrey,2,True
49.150248500000004,-122.8899397,cafe,timhortons,"49.150248500000004,-122.8899397",Surrey,2,True
49.2506688,-122.8967172,cafe,timhortons,"49.2506688,-122.8967172",Burnaby,1,True
49.3232543,-123.1137594,cafe,timhortons,"49.3232543,-123.1137594",District of North Vancouver,29,True
49.2788724,-122.7975011,cafe,timhortons,"49.2788724,-122.7975011",Coquitlam,39,True
49.2274236,-122.9999891,cafe,timhortons,"49.2274236,-122.9999891",Burnaby,36,True
49.2311162,-123.0904218,fast_food,timhortons,"49.2311162,-123.0904218",Vancouver,34,True
49.2266652,-123.0049363,cafe,timhortons,"49.2266652,-123.0049363",Burnaby,36,True
49.1999678,-122.9802018,cafe,timhortons,"49.1999678,-122.9802018",Burnaby,36,True
49.0889611,-122.5995001,cafe,timhortons,"49.0889611,-122.5995001",Township of Langley,21,True
49.2170824,-122.6017268,cafe,timhortons,"49.2170824,-122.6017268",Maple Ridge,13,True
49.2207153,-122.5854669,cafe,timhortons,"49.2207153,-122.5854669",Maple Ridge,13,True
49.0605339,-122.7362321,cafe,timhortons,"49.0605339,-122.7362321",Surrey,33,True
49.036598,-122.2939306,cafe,timhortons,"49.036598,-122.2939306",Abbotsford,7,True
49.2639234,-123.2061777,cafe,timhortons,"49.2639234,-123.2061777",Vancouver,35,True
49.3338382,-123.0384328,cafe,timhortons,"49.3338382,-123.0384328",District of North Vancouver,29,True
49.197642,-123.1745765,cafe,timhortons,"49.197642,-123.1745765",Richmond,3,True
49.2893869,-123.1388596,cafe,timhortons,"49.2893869,-123.1388596",Vancouver,0,True
49.1038253,-122.726644,cafe,timhortons,"49.1038253,-122.726644",Surrey,33,True
49.2860889,-123.1163367,cafe,timhortons,"49.2860889,-123.1163367",Vancouver,0,True
49.2832205,-123.1155257,cafe,timhortons,"49.2832205,-123.1155257",Vancouver,0,True
49.111784,-122.6767069,cafe,timhortons,"49.111784,-122.6767069",Langley City,10,True
49.2870412,-123.1283167,cafe,timhortons,"49.2870412,-123.1283167",Vancouver,0,True
49.2593387,-123.0445903,cafe,timhortons,"49.2593387,-123.0445903",Vancouver,26,True
49.2799293,-122.9212052,cafe,timhortons,"49.2799293,-122.9212052",Burnaby,1,True
49.0601698,-122.4932153,cafe,timhortons,"49.0601698,-122.4932153",Township of Langley,5,True
49.1989622,-122.7772807,cafe,timhortons,"49.1989622,-122.7772807",Surrey,31,True
49.2329446,-123.0653099,cafe,timhortons,"49.2329446,-123.0653099",Vancouver,26,True
49.0343991,-122.3366937,fast_food,timhortons,"49.0343991,-122.3366937",Abbotsford,38,True
49.2209888,-122.6621765,fast_food,timhortons,"49.2209888,-122.6621765",Maple Ridge,13,True
49.1338527,-122.6674407,cafe,timhortons,"49.1338527,-122.6674407",Township of Langley,21,True
49.1918172,-123.168934,cafe,timhortons,"49.1918172,-123.168934",Richmond,3,True
49.0899262,-123.0447984,cafe,timhortons,"49.0899262,-123.0447984",Delta,23,True
49.1887678,-122.8025894,cafe,timhortons,"49.1887678,-122.8025894",Surrey,31,True
49.2848332,-123.1209459,cafe,timhortons,"49.2848332,-123.1209459",Vancouver,0,True
49.033597,-122.8014115,cafe,timhortons,"49.033597,-122.8014115",Surrey,22,True
49.2469482,-122.749874,cafe,timhortons,"49.2469482,-122.749874",Port Coquitlam,14,True
49.2627882,-123.1012573,cafe,timhortons,"49.2627882,-123.1012573",Vancouver,0,True
49.1757603,-123.1425081,cafe,timhortons,"49.1757603,-123.1425081",Richmond,3,True
49.219026,-122.9666739,cafe,timhortons,"49.219026,-122.9666739",Burnaby,36,True
49.0406965,-122.2203188,cafe,timhortons,"49.0406965,-122.2203188",Abbotsford,7,True
49.1971835,-123.1754826,cafe,timhortons,"49.1971835,-123.1754826",Richmond,3,True
49.1821446,-122.8439927,cafe,timhortons,"49.1821446,-122.8439927",Surrey,31,True
49.2117388,-122.8624839,cafe,timhortons,"49.2117388,-122.8624839",Surrey,31,True
49.2658085,-123.1223088,cafe,timhortons,"49.2658085,-123.1223088",Vancouver,0,True
49.2015761,-122.912837,cafe,timhortons,"49.2015761,-122.912837",New Westminster,6,True
49.2850471,-123.1120652,cafe,timhortons,"49.2850471,-123.1120652",Vancouver,0,True
49.2792354,-123.1227256,cafe,timhortons,"49.2792354,-123.1227256",Vancouver,0,True
49.103395,-122.4903841,cafe,timhortons,"49.103395,-122.4903841",Township of Langley,5,True
49.1928452,-122.8890116,cafe,timhortons,"49.1928452,-122.8890116",Surrey,2,True
49.1776017,-122.6720141,cafe,timhortons,"49.1776017,-122.6720141",Township of Langley,21,True
49.2321736,-123.0312269,cafe,timhortons,"49.2321736,-123.0312269",Vancouver,26,True
49.155787,-122.9116059,cafe,timhortons,"49.155787,-122.9116059",Delta,11,True
49.2092621,-123.1166316,cafe,timhortons,"49.2092621,-123.1166316",Vancouver,34,True
49.0304235,-122.7920135,cafe,timhortons,"49.0304235,-122.7920135",NONE,9,True
49.190133,-122.8005562,cafe,timhortons,"49.190133,-122.8005562",Surrey,31,True
49.2874193,-123.1145811,cafe,timhortons,"49.2874193,-123.1145811",Vancouver,0,True
49.0249232,-123.0690851,cafe,timhortons,"49.0249232,-123.0690851",Delta,23,True
49.2721608,-123.0977203,cafe,timhortons,"49.2721608,-123.0977203",Vancouver,0,True
