lat,lon,amenity,name,coordinates,city,cluster,is_chain
49.2792876,-123.1226649,fast_food,hungryguys,"49.2792876,-123.1226649",Vancouver,0,False
49.1688871,-122.5791657,restaurant,jimspizza,"49.1688871,-122.5791657",Township of Langley,21,False
49.1695461,-122.5767148,cafe,blacksmithbakery,"49.1695461,-122.5767148",Township of Langley,21,False
49.2725841,-123.1479944,cafe,julietscafe,"49.2725841,-123.1479944",Vancouver,35,False
49.2725847,-123.1487051,fast_food,planetveg,"49.2725847,-123.1487051",Vancouver,35,False
49.2725841,-123.1486132,cafe,pannerizo,"49.2725841,-123.1486132",Vancouver,35,False
49.2725892,-123.1487921,pub,corduroy,"49.2725892,-123.1487921",Vancouver,35,False
49.2726099,-123.1491431,restaurant,charquigrill,"49.2726099,-123.1491431",Vancouver,35,False
49.2848692,-123.1109875,pub,steamworks,"49.2848692,-123.1109875",Vancouver,0,False
49.2642737,-122.7665374,restaurant,rainbowbutterfly,"49.2642737,-122.7665374",Port Coquitlam,14,False
49.2837791,-122.8096883,fast_food,sultansdeliciousdonair,"49.2837791,-122.8096883",Coquitlam,39,False
49.2796374,-122.8175723,pub,thefrogandnightgownpub,"49.2796374,-122.8175723",Coquitlam,39,False
49.233909,-123.15367,restaurant,ajisaisushibar,"49.233909,-123.15367",Vancouver,35,False
49.2723148,-123.1551667,fast_food,nimbyburger,"49.2723148,-123.1551667",Vancouver,35,False
49.2716021,-123.155352,pub,theellis,"49.2716021,-123.155352",Vancouver,35,False
49.2354571,-123.1560864,cafe,secretgardenteacompany,"49.2354571,-123.1560864",Vancouver,35,False
49.2344715,-123.1593632,cafe,legatocafe,"49.2344715,-123.1593632",Vancouver,35,False
49.2347686,-123.1616606,restaurant,minerva,"49.2347686,-123.1616606",Vancouver,35,False
49.2350698,-123.1615131,cafe,onebowl,"49.2350698,-123.1615131",Vancouver,35,False
49.2343745,-123.1615078,restaurant,jinjiangjapaneserestaurant,"49.2343745,-123.1615078",Vancouver,35,False
49.2345339,-123.161902,restaurant,lokschineserestaurant,"49.2345339,-123.161902",Vancouver,35,False
49.2362672,-123.1851138,restaurant,mokispizza,"49.2362672,-123.1851138",Vancouver,35,False
49.2577685,-123.1857254,restaurant,dunbarsushi,"49.2577685,-123.1857254",Vancouver,35,False
49.2645248,-123.1845754,restaurant,tasteofthai,"49.2645248,-123.1845754",Vancouver,35,False
49.2636616,-123.187105,restaurant,rajiojapanesepublichouse,"49.2636616,-123.187105",Vancouver,35,False
49.2633833,-123.1866515,cafe,nourish,"49.2633833,-123.1866515",Vancouver,35,False
49.2638982,-123.2058958,restaurant,enigmaurbaneateryandbar,"49.2638982,-123.2058958",Vancouver,35,False
49.263934,-123.2063879,restaurant,gingerandchili,"49.263934,-123.2063879",Vancouver,35,False
49.2636669,-123.2051855,cafe,figarocafe+bakery,"49.2636669,-123.2051855",Vancouver,35,False
49.2636951,-123.2067722,restaurant,takumijapaneserestaurant,"49.2636951,-123.2067722",Vancouver,35,False
49.2634614,-123.2089127,restaurant,thekitchen,"49.2634614,-123.2089127",Vancouver,35,False
49.2636844,-123.2081906,cafe,darcyscafe,"49.2636844,-123.2081906",Vancouver,35,False
49.2637023,-123.2077053,restaurant,dentrysirishgrill,"49.2637023,-123.2077053",Vancouver,35,False
49.2639253,-123.2073519,restaurant,dodosushi,"49.2639253,-123.2073519",Vancouver,35,False
49.250421,-123.034043,restaurant,luckyplusrestaurant,"49.250421,-123.034043",Vancouver,26,False
49.2546026,-123.0227873,fast_food,mr.panpizza,"49.2546026,-123.0227873",Burnaby,24,False
49.2545986,-123.0225224,restaurant,wafflegonewild,"49.2545986,-123.0225224",Burnaby,24,False
49.2548809,-123.0206833,restaurant,nusushibar,"49.2548809,-123.0206833",Burnaby,24,False
49.2549229,-123.0195594,restaurant,jamesstreetcafeandgrill,"49.2549229,-123.0195594",Burnaby,24,False
49.2562863,-123.0232744,restaurant,burnabypalacerestaurant,"49.2562863,-123.0232744",Burnaby,24,False
49.2621251,-123.0296212,restaurant,happyvalleydimsumseafoodrestaurant,"49.2621251,-123.0296212",Vancouver,26,False
49.2643129,-123.0114062,cafe,812cakeanddeesert,"49.2643129,-123.0114062",Burnaby,24,False
49.2642998,-123.0106607,restaurant,joysushi,"49.2642998,-123.0106607",Burnaby,24,False
49.2657453,-123.0055504,restaurant,rickyscafe,"49.2657453,-123.0055504",Burnaby,24,False
49.3073274,-122.9539014,restaurant,covesushi,"49.3073274,-122.9539014",District of North Vancouver,12,False
49.2887562,-123.1150926,cafe,bellaggiocafeandgelateria,"49.2887562,-123.1150926",Vancouver,0,False
49.1263924,-122.3836176,cafe,theapothecary,"49.1263924,-122.3836176",Abbotsford,38,False
49.1819442,-123.1357783,restaurant,shunfengseafoodrestaurant,"49.1819442,-123.1357783",Richmond,3,False
49.0294267,-122.8019172,pub,whiterockbeachbeer,"49.0294267,-122.8019172",NONE,9,False
49.0213607,-122.8055126,restaurant,five,"49.0213607,-122.8055126",NONE,9,False
49.2710268,-123.1466969,restaurant,blueskyjapanesebistroltd,"49.2710268,-123.1466969",Vancouver,35,False
49.1124073,-122.7307639,fast_food,foodies,"49.1124073,-122.7307639",Surrey,33,False
49.1123607,-122.7297011,restaurant,diamondbuffet,"49.1123607,-122.7297011",Surrey,33,False
49.1122996,-122.7301013,bar,canadianlounge,"49.1122996,-122.7301013",Surrey,33,False
49.1686933,-122.5812584,restaurant,vyspho,"49.1686933,-122.5812584",Township of Langley,21,False
49.1674245,-122.5720493,cafe,lelematthefort,"49.1674245,-122.5720493",Township of Langley,21,False
49.2786045,-123.1184591,restaurant,persesocialcorner,"49.2786045,-123.1184591",Vancouver,0,False
49.2764803,-123.1148881,restaurant,onyogurt,"49.2764803,-123.1148881",Vancouver,0,False
49.2806424,-123.1312774,fast_food,fitcampfoods,"49.2806424,-123.1312774",Vancouver,0,False
49.1990317,-122.8129574,cafe,a1coffeeanddonuts,"49.1990317,-122.8129574",Surrey,31,False
49.2885009,-123.1391648,cafe,3quartersfullcafe,"49.2885009,-123.1391648",Vancouver,0,False
49.290566,-123.1370567,restaurant,kingyo,"49.290566,-123.1370567",Vancouver,0,False
49.1827337,-123.1355223,restaurant,yuansshanghaiserendipitycuisine,"49.1827337,-123.1355223",Richmond,3,False
49.1832711,-123.1361756,restaurant,northernstylechineserestaurant,"49.1832711,-123.1361756",Richmond,3,False
49.2582253,-122.9554724,restaurant,gayasushi,"49.2582253,-122.9554724",Burnaby,1,False
49.2234246,-122.9860604,restaurant,sugarlab,"49.2234246,-122.9860604",Burnaby,36,False
49.2234467,-122.9867609,cafe,tshome,"49.2234467,-122.9867609",Burnaby,36,False
49.223448,-122.9869663,cafe,themillcafe,"49.223448,-122.9869663",Burnaby,36,False
49.2393633,-122.963773,restaurant,chettinaddosapalace,"49.2393633,-122.963773",Burnaby,36,False
49.239247,-122.9632276,restaurant,deerlakewontonhouse,"49.239247,-122.9632276",Burnaby,36,False
49.0382044,-122.8009489,restaurant,rokkuasiancuisine,"49.0382044,-122.8009489",Surrey,22,False
49.048996,-122.7967134,fast_food,newtonpizza,"49.048996,-122.7967134",Surrey,22,False
49.0450198,-122.7785848,restaurant,libertykitchen,"49.0450198,-122.7785848",Surrey,22,False
49.047517,-122.784328,restaurant,sushicastle,"49.047517,-122.784328",Surrey,22,False
49.0477624,-122.7851888,restaurant,menzouramenandbubbletea,"49.0477624,-122.7851888",Surrey,22,False
49.0451844,-122.7774453,restaurant,wookoreanbbq,"49.0451844,-122.7774453",Surrey,22,False
49.0446042,-122.776713,restaurant,afghankitchen,"49.0446042,-122.776713",Surrey,22,False
49.0443228,-122.7767211,restaurant,chutneysindiangrill,"49.0443228,-122.7767211",Surrey,22,False
49.0421682,-122.7796269,restaurant,kamisushi,"49.0421682,-122.7796269",Surrey,22,False
49.0450387,-122.7910557,restaurant,buckyswestcoastpizzeria,"49.0450387,-122.7910557",Surrey,22,False
49.0292406,-122.8000061,restaurant,diningwokshanghairestaurant,"49.0292406,-122.8000061",NONE,9,False
49.0289361,-122.8010181,restaurant,malafactory,"49.0289361,-122.8010181",NONE,9,False
49.0284562,-122.7994974,restaurant,kappajapaneserestaurant,"49.0284562,-122.7994974",NONE,9,False
49.030607,-122.7993445,restaurant,punjespiceindianrestaurant,"49.030607,-122.7993445",NONE,9,False
49.0053837,-122.7361939,pub,thebennett,"49.0053837,-122.7361939",Surrey,22,False
49.2782909,-123.1241919,pub,donnelans,"49.2782909,-123.1241919",Vancouver,0,False
49.2209708,-122.9884826,cafe,kiteahousecafe,"49.2209708,-122.9884826",Burnaby,36,False
49.2187407,-122.9645826,restaurant,pearlhotpot,"49.2187407,-122.9645826",Burnaby,36,False
49.2763822,-122.857784,restaurant,golphissteakandlobster,"49.2763822,-122.857784",Port Moody,17,False
49.2469558,-122.8920874,cafe,coffeeholic,"49.2469558,-122.8920874",Coquitlam,8,False
49.1390234,-122.8895927,restaurant,sapphirebistro,"49.1390234,-122.8895927",Surrey,2,False
49.1917591,-123.1203155,restaurant,shanghaiwonderfulrestaurant,"49.1917591,-123.1203155",Richmond,3,False
49.1711728,-122.577262,pub,fortpubandgrill,"49.1711728,-122.577262",Township of Langley,21,False
49.1708897,-122.5768044,restaurant,thebedfordhouse,"49.1708897,-122.5768044",Township of Langley,21,False
49.170241,-122.5781433,cafe,wendelsbookstoreandcafe,"49.170241,-122.5781433",Township of Langley,21,False
49.1697788,-122.5786154,restaurant,lamplighter,"49.1697788,-122.5786154",Township of Langley,21,False
49.1694566,-122.5790229,restaurant,1827,"49.1694566,-122.5790229",Township of Langley,21,False
49.1696479,-122.5783232,restaurant,beatniksbistro,"49.1696479,-122.5783232",Township of Langley,21,False
49.1693196,-122.5787749,cafe,50scafe,"49.1693196,-122.5787749",Township of Langley,21,False
49.1611891,-122.8909087,restaurant,pinchofspice,"49.1611891,-122.8909087",Delta,11,False
49.1687435,-122.5798414,restaurant,ironchief,"49.1687435,-122.5798414",Township of Langley,21,False
49.16977,-122.5765302,restaurant,tokyogarden,"49.16977,-122.5765302",Township of Langley,21,False
49.23414,-123.1399405,restaurant,grandhonour,"49.23414,-123.1399405",Vancouver,34,False
49.1240007,-123.1843051,cafe,timothysfrozenyogurt,"49.1240007,-123.1843051",Richmond,3,False
49.1239577,-123.1846411,restaurant,sockeyecitygrill,"49.1239577,-123.1846411",Richmond,3,False
49.2850193,-123.1145937,cafe,quantumcoffee,"49.2850193,-123.1145937",Vancouver,0,False
49.2824055,-123.1111441,pub,themagnet,"49.2824055,-123.1111441",Vancouver,0,False
49.282596,-123.1119502,restaurant,osteriaautostrada,"49.282596,-123.1119502",Vancouver,0,False
49.2787028,-123.1302045,cafe,mapleleafdelicatessencoffeshop,"49.2787028,-123.1302045",Vancouver,0,False
49.3011514,-122.9561982,fast_food,wallysburger,"49.3011514,-122.9561982",District of North Vancouver,12,False
49.291775200000004,-123.1383676,restaurant,adesso,"49.291775200000004,-123.1383676",Vancouver,0,False
49.0307787,-122.2922045,restaurant,fishandchips,"49.0307787,-122.2922045",Abbotsford,7,False
49.2918102,-123.1351892,restaurant,tetsusushibar,"49.2918102,-123.1351892",Vancouver,0,False
49.2885782,-123.1426441,bar,sylviasbar,"49.2885782,-123.1426441",Vancouver,0,False
49.201214,-122.9139036,restaurant,vanthairestaurant,"49.201214,-122.9139036",New Westminster,6,False
49.205019,-122.9098717,fast_food,royalhutpizza,"49.205019,-122.9098717",New Westminster,6,False
49.2050455,-122.9099145,restaurant,royaltandoori,"49.2050455,-122.9099145",New Westminster,6,False
49.2634035,-123.1872815,restaurant,sushigallery,"49.2634035,-123.1872815",Vancouver,35,False
49.2641812,-123.1840524,restaurant,handi,"49.2641812,-123.1840524",Vancouver,35,False
49.264051,-123.1750528,restaurant,cafedlite,"49.264051,-123.1750528",Vancouver,35,False
49.26404,-123.174703,pub,fringe,"49.26404,-123.174703",Vancouver,35,False
49.2640525,-123.1748296,restaurant,ramensanpachi,"49.2640525,-123.1748296",Vancouver,35,False
49.2637362,-123.2101399,restaurant,goldtrainexpress,"49.2637362,-123.2101399",Vancouver,35,False
49.2640168,-123.1733645,cafe,neverlandteasalon,"49.2640168,-123.1733645",Vancouver,35,False
49.2639721,-123.1711478,restaurant,acropoltaverna,"49.2639721,-123.1711478",Vancouver,35,False
49.2639522,-123.1695223,restaurant,tandoorifusion,"49.2639522,-123.1695223",Vancouver,35,False
49.2639326,-123.1676074,restaurant,ikijapanesebistro,"49.2639326,-123.1676074",Vancouver,35,False
49.2632325,-123.1364612,fast_food,bellapizza,"49.2632325,-123.1364612",Vancouver,0,False
49.2632564,-123.1276427,cafe,baristacafe,"49.2632564,-123.1276427",Vancouver,0,False
49.2633147,-123.1291653,restaurant,shizenha,"49.2633147,-123.1291653",Vancouver,0,False
49.2632212,-123.1252438,restaurant,pondok,"49.2632212,-123.1252438",Vancouver,0,False
49.238319,-123.0323183,fast_food,supergreatpizza,"49.238319,-123.0323183",Vancouver,26,False
49.2244514,-122.9878671,restaurant,ramenraijin,"49.2244514,-122.9878671",Burnaby,36,False
49.2230063,-122.932963,restaurant,babasweetsandrestaurant,"49.2230063,-122.932963",Burnaby,1,False
49.1808035,-123.1346606,restaurant,creatingtaste,"49.1808035,-123.1346606",Richmond,3,False
49.2317166,-123.0904136,cafe,landgbubbletea,"49.2317166,-123.0904136",Vancouver,34,False
49.1937865,-123.133643,restaurant,richmondnightmarket,"49.1937865,-123.133643",Richmond,3,False
49.0658455,-122.3268736,cafe,pioneercorner,"49.0658455,-122.3268736",Abbotsford,38,False
49.1961883,-123.1262237,restaurant,seaharbourseafoodrestaurant,"49.1961883,-123.1262237",Richmond,3,False
49.2802411,-123.1250614,pub,relish,"49.2802411,-123.1250614",Vancouver,0,False
49.2801081,-123.1251174,restaurant,gyukaku,"49.2801081,-123.1251174",Vancouver,0,False
49.2817816,-123.1117459,cafe,javacat,"49.2817816,-123.1117459",Vancouver,0,False
49.2800328,-123.1146849,pub,librarysquarepublichouse,"49.2800328,-123.1146849",Vancouver,0,False
49.2777207,-123.1267774,restaurant,rorimomo,"49.2777207,-123.1267774",Vancouver,0,False
49.2777827,-123.1268532,cafe,truffles,"49.2777827,-123.1268532",Vancouver,0,False
49.2684763,-123.1671204,restaurant,theoakwood,"49.2684763,-123.1671204",Vancouver,35,False
49.2833711,-123.1145504,fast_food,peqish,"49.2833711,-123.1145504",Vancouver,0,False
49.2845542,-123.1133241,fast_food,kitanodonburi,"49.2845542,-123.1133241",Vancouver,0,False
49.2834954,-123.1149019,fast_food,pizzavancouver,"49.2834954,-123.1149019",Vancouver,0,False
49.2838527,-123.1143645,restaurant,chihuahuas,"49.2838527,-123.1143645",Vancouver,0,False
49.2789629,-122.9155195,fast_food,smokespoutinerie,"49.2789629,-122.9155195",Burnaby,1,False
49.2531282,-123.0831059,restaurant,daitung,"49.2531282,-123.0831059",Vancouver,37,False
49.2833178,-123.1191002,cafe,cafebel,"49.2833178,-123.1191002",Vancouver,0,False
49.2642652,-123.1718011,restaurant,pokay,"49.2642652,-123.1718011",Vancouver,35,False
49.2642636,-123.1717479,restaurant,harvestdelicatessen,"49.2642636,-123.1717479",Vancouver,35,False
49.2642602,-123.1716944,restaurant,teravburger,"49.2642602,-123.1716944",Vancouver,35,False
49.0365027,-122.2908016,fast_food,marybrownsfamouschickenandtaters!,"49.0365027,-122.2908016",Abbotsford,7,False
49.036505,-122.2908769,restaurant,rasushi,"49.036505,-122.2908769",Abbotsford,7,False
49.2805051,-122.9777976,fast_food,zetacafe,"49.2805051,-122.9777976",Burnaby,24,False
49.3794252,-123.3377721,pub,bowenislandpub,"49.3794252,-123.3377721",Bowen Island Municipality,19,False
49.2336682,-123.0345438,restaurant,sushiaji,"49.2336682,-123.0345438",Vancouver,26,False
49.2690014,-123.0445183,cafe,myfrosty,"49.2690014,-123.0445183",Vancouver,37,False
49.2684181,-123.0444669,restaurant,jirosushiandramen,"49.2684181,-123.0444669",Vancouver,37,False
49.2636452,-123.1534206,restaurant,gyoparagyozaandramenparadise,"49.2636452,-123.1534206",Vancouver,35,False
49.2641802,-123.1574706,cafe,heartsandvinecafe,"49.2641802,-123.1574706",Vancouver,35,False
49.2640449,-123.1567706,pub,theregalbeagle,"49.2640449,-123.1567706",Vancouver,35,False
49.2642829,-123.1860874,cafe,goodearthcoffeehouse,"49.2642829,-123.1860874",Vancouver,35,False
49.2659738,-123.2500204,cafe,loafe,"49.2659738,-123.2500204",Electoral Area A,15,False
49.2659992,-123.2463424,cafe,theboulevardcoffeeroastingco.,"49.2659992,-123.2463424",Electoral Area A,15,False
49.2637118,-123.1546883,restaurant,yagotosushidining,"49.2637118,-123.1546883",Vancouver,35,False
49.2637652,-123.1573383,cafe,igabistro,"49.2637652,-123.1573383",Vancouver,35,False
49.2628679,-123.0569209,restaurant,phoenixgarden,"49.2628679,-123.0569209",Vancouver,37,False
49.2780055,-122.912328,restaurant,clubilia,"49.2780055,-122.912328",Burnaby,1,False
49.1971817,-123.1755871,fast_food,bahnshop,"49.1971817,-123.1755871",Richmond,3,False
49.2847804,-123.1227707,cafe,thierry,"49.2847804,-123.1227707",Vancouver,0,False
49.021388,-122.8055958,restaurant,dolcegelato,"49.021388,-122.8055958",NONE,9,False
49.2831953,-123.0949154,restaurant,themackenzieroom,"49.2831953,-123.0949154",Vancouver,0,False
49.1838883,-123.0941637,restaurant,continentalseafoodrestaurant,"49.1838883,-123.0941637",Richmond,3,False
49.183931,-123.094599,restaurant,kiyosushi,"49.183931,-123.094599",Richmond,3,False
49.1834585,-123.092175,restaurant,lotus,"49.1834585,-123.092175",Richmond,3,False
49.1838695,-123.0932881,restaurant,tandoorikona,"49.1838695,-123.0932881",Richmond,3,False
49.195937,-123.1770558,fast_food,pajo's,"49.195937,-123.1770558",Richmond,3,False
49.155121,-123.1248975,restaurant,royalseafoodrestaurant,"49.155121,-123.1248975",Richmond,3,False
49.1551956,-123.1246202,restaurant,saigoncity,"49.1551956,-123.1246202",Richmond,3,False
49.1541583,-123.1242837,cafe,kidzetc.,"49.1541583,-123.1242837",Richmond,3,False
49.2509254,-123.077162,restaurant,dosafactory,"49.2509254,-123.077162",Vancouver,37,False
49.2756158,-123.1151739,restaurant,freshjapaneserestaurant,"49.2756158,-123.1151739",Vancouver,0,False
49.2688201,-123.0967506,pub,truckstopdiner,"49.2688201,-123.0967506",Vancouver,0,False
49.2896711,-123.1384396,fast_food,yeh!,"49.2896711,-123.1384396",Vancouver,0,False
49.289715,-123.1383784,fast_food,peakedpies,"49.289715,-123.1383784",Vancouver,0,False
49.2622969,-123.0958568,restaurant,carp,"49.2622969,-123.0958568",Vancouver,0,False
49.3101509,-123.0828896,restaurant,littletokyosushi,"49.3101509,-123.0828896",North Vancouver,4,False
49.3100709,-123.0829744,cafe,thecoffeebun,"49.3100709,-123.0829744",North Vancouver,4,False
49.2817211,-123.1165551,cafe,nosherie,"49.2817211,-123.1165551",Vancouver,0,False
49.2828822,-123.1037866,bar,shebeenwhiskeyhouse,"49.2828822,-123.1037866",Vancouver,0,False
49.2828919,-123.1040897,pub,irishheather,"49.2828919,-123.1040897",Vancouver,0,False
49.2828492,-123.1158635,restaurant,gotham,"49.2828492,-123.1158635",Vancouver,0,False
49.2635971,-123.1281244,restaurant,kayamalaybistro,"49.2635971,-123.1281244",Vancouver,0,False
49.1921059,-122.8240975,cafe,fourseasons,"49.1921059,-122.8240975",Surrey,31,False
49.1919709,-122.8241091,fast_food,aanddbbq,"49.1919709,-122.8241091",Surrey,31,False
49.1703574,-123.1815541,restaurant,hananokijapaneserestaurant,"49.1703574,-123.1815541",Richmond,3,False
49.1919983,-122.8241091,cafe,tastysandwichesanddesserts,"49.1919983,-122.8241091",Surrey,31,False
49.1700042,-123.1818523,restaurant,nozomisushi,"49.1700042,-123.1818523",Richmond,3,False
49.1705269,-123.1387041,restaurant,shanghairiver,"49.1705269,-123.1387041",Richmond,3,False
49.2870647,-123.1128287,restaurant,miku,"49.2870647,-123.1128287",Vancouver,0,False
49.2782532,-123.1218162,fast_food,24trainexpressnoodlehouse,"49.2782532,-123.1218162",Vancouver,0,False
49.2820553,-123.1335652,fast_food,labellepatate,"49.2820553,-123.1335652",Vancouver,0,False
49.2812088,-123.1319734,restaurant,gurkhahimalayankitchen,"49.2812088,-123.1319734",Vancouver,0,False
49.2820205,-123.1204454,restaurant,bistroverde,"49.2820205,-123.1204454",Vancouver,0,False
49.279559,-123.1078428,fast_food,sushiden,"49.279559,-123.1078428",Vancouver,0,False
49.2820098,-123.1080325,restaurant,catch122,"49.2820098,-123.1080325",Vancouver,0,False
49.2818025,-123.1074624,cafe,vegancave,"49.2818025,-123.1074624",Vancouver,0,False
49.2819026,-123.1075035,cafe,nectar,"49.2819026,-123.1075035",Vancouver,0,False
49.2819933,-123.1079737,restaurant,wildebeest,"49.2819933,-123.1079737",Vancouver,0,False
49.2815272,-123.0660535,restaurant,pelicanseafoodrestaurant,"49.2815272,-123.0660535",Vancouver,37,False
49.2813515,-123.060021,restaurant,vandragonseafoodrestaurant,"49.2813515,-123.060021",Vancouver,37,False
49.2814517,-123.0638208,restaurant,volcanosushiandgrill,"49.2814517,-123.0638208",Vancouver,37,False
49.2862256,-123.1161579,cafe,edelexpress,"49.2862256,-123.1161579",Vancouver,0,False
49.2835903,-123.111511,cafe,bonchaz,"49.2835903,-123.111511",Vancouver,0,False
49.2825674,-123.1113699,cafe,socialcrust,"49.2825674,-123.1113699",Vancouver,0,False
49.2830665,-123.1126225,restaurant,halongbay,"49.2830665,-123.1126225",Vancouver,0,False
49.2838332,-123.113312,fast_food,kyzockhouseofsushibowl,"49.2838332,-123.113312",Vancouver,0,False
49.2839646,-123.1135104,fast_food,mecrepes,"49.2839646,-123.1135104",Vancouver,0,False
49.2840103,-123.1135799,fast_food,2001flavors,"49.2840103,-123.1135799",Vancouver,0,False
49.283201,-123.1123664,bar,yaggers,"49.283201,-123.1123664",Vancouver,0,False
49.2835821,-123.1129034,cafe,moiicafe,"49.2835821,-123.1129034",Vancouver,0,False
49.2836356,-123.1130258,fast_food,koalakebabs,"49.2836356,-123.1130258",Vancouver,0,False
49.2837054,-123.1131194,fast_food,chammani,"49.2837054,-123.1131194",Vancouver,0,False
49.2837386,-123.1131665,fast_food,sushispinroll,"49.2837386,-123.1131665",Vancouver,0,False
49.2840406,-123.1221606,restaurant,salambombay,"49.2840406,-123.1221606",Vancouver,0,False
49.0450086,-122.348571,cafe,franciscoscafeandcatering,"49.0450086,-122.348571",Abbotsford,38,False
49.0548595,-122.3592426,restaurant,bentoexpress,"49.0548595,-122.3592426",Abbotsford,38,False
49.0543391,-122.3584222,cafe,sippchaicafe,"49.0543391,-122.3584222",Abbotsford,38,False
49.0543514,-122.3585561,fast_food,topspizza,"49.0543514,-122.3585561",Abbotsford,38,False
49.0545294,-122.3589787,fast_food,punjabsweethouse,"49.0545294,-122.3589787",Abbotsford,38,False
49.1374366,-122.2869008,restaurant,theblackberrykitchen,"49.1374366,-122.2869008",NONE,18,False
49.1721,-123.1327263,restaurant,dhouserestaurant,"49.1721,-123.1327263",Richmond,3,False
49.1874737,-123.1239547,restaurant,phohanrestaurant,"49.1874737,-123.1239547",Richmond,3,False
49.1867038,-123.1241844,fast_food,pratamansingaporecuisine,"49.1867038,-123.1241844",Richmond,3,False
49.1872471,-123.1242174,restaurant,kongeedinesty,"49.1872471,-123.1242174",Richmond,3,False
49.1546847,-123.1257846,fast_food,kiririjapanesesushi,"49.1546847,-123.1257846",Richmond,3,False
49.1549178,-123.1257772,restaurant,masterhungbbqandwonton,"49.1549178,-123.1257772",Richmond,3,False
49.1921075,-122.8242105,restaurant,zugbaflamegrilledchicken,"49.1921075,-122.8242105",Surrey,31,False
49.2694368,-123.103525,pub,brewhall,"49.2694368,-123.103525",Vancouver,0,False
49.2619429,-123.103196,cafe,thefederalstore,"49.2619429,-123.103196",Vancouver,0,False
49.2199073,-122.9285179,cafe,pieholeandcoffee,"49.2199073,-122.9285179",Burnaby,1,False
49.0498295,-122.3350484,restaurant,thonglasrestaurant,"49.0498295,-122.3350484",Abbotsford,38,False
49.0488685,-122.2901519,restaurant,downtownbrgrsbeers,"49.0488685,-122.2901519",Abbotsford,7,False
49.1192623,-122.6708998,fast_food,gatewaypizza,"49.1192623,-122.6708998",Township of Langley,21,False
49.1996433,-122.8115581,restaurant,sushizen,"49.1996433,-122.8115581",Surrey,31,False
49.1989948,-122.8102573,fast_food,scottslandingfishandchips,"49.1989948,-122.8102573",Surrey,31,False
49.1990607,-122.8134494,restaurant,cabizerrabistro,"49.1990607,-122.8134494",Surrey,31,False
49.1990405,-122.8160892,fast_food,greekislandpizza,"49.1990405,-122.8160892",Surrey,31,False
49.2477393,-123.2306549,restaurant,cafeteria,"49.2477393,-123.2306549",Electoral Area A,15,False
49.2812723,-123.1077237,pub,thepint,"49.2812723,-123.1077237",Vancouver,0,False
49.1242783,-123.183214,restaurant,cimona,"49.1242783,-123.183214",Richmond,3,False
49.2647912,-123.2280363,restaurant,westwardho,"49.2647912,-123.2280363",Electoral Area A,15,False
49.2631303,-123.2213367,restaurant,snackshack,"49.2631303,-123.2213367",Electoral Area A,15,False
49.2420422,-123.1011291,restaurant,haiyiseafoodrestaurant,"49.2420422,-123.1011291",Vancouver,34,False
49.2777456,-123.0980833,cafe,harvestcommunityfoods,"49.2777456,-123.0980833",Vancouver,0,False
49.2714358,-123.1068353,cafe,terrabreads,"49.2714358,-123.1068353",Vancouver,0,False
49.1495495,-122.8908817,pub,one20publichouse,"49.1495495,-122.8908817",Delta,11,False
49.1765172,-122.8887189,restaurant,superpho,"49.1765172,-122.8887189",Surrey,2,False
49.2843293,-123.0955163,restaurant,belgardkitchen,"49.2843293,-123.0955163",Vancouver,0,False
49.2841852,-123.0977401,restaurant,askforluigi,"49.2841852,-123.0977401",Vancouver,0,False
49.2828397,-123.089684,cafe,ed'sdaily,"49.2828397,-123.089684",Vancouver,37,False
49.285251099999996,-123.1186391,restaurant,rue909sushi,"49.285251099999996,-123.1186391",Vancouver,0,False
49.2851463,-123.1184912,pub,blackbird,"49.2851463,-123.1184912",Vancouver,0,False
49.2728332,-123.069737,bar,stormcrowtavern,"49.2728332,-123.069737",Vancouver,37,False
49.2755415,-123.0996107,restaurant,bodega,"49.2755415,-123.0996107",Vancouver,0,False
49.2768852,-123.0754328,cafe,takefive,"49.2768852,-123.0754328",Vancouver,37,False
49.275519,-123.099626,restaurant,campagnolo,"49.275519,-123.099626",Vancouver,0,False
49.276004,-123.0996219,restaurant,torafuku,"49.276004,-123.0996219",Vancouver,0,False
49.0504185,-122.2872244,fast_food,saucymommaspizzeria,"49.0504185,-122.2872244",Abbotsford,7,False
49.0470506,-122.2691498,bar,sneakerssportslounge,"49.0470506,-122.2691498",Abbotsford,7,False
49.2918566,-123.134615,restaurant,motomachishokudo,"49.2918566,-123.134615",Vancouver,0,False
49.2902748,-123.1317492,pub,redaccordion,"49.2902748,-123.1317492",Vancouver,0,False
49.2768995,-123.1268568,bar,themorrissey,"49.2768995,-123.1268568",Vancouver,0,False
49.2801028,-123.1181207,restaurant,bentoya,"49.2801028,-123.1181207",Vancouver,0,False
49.2622266,-123.044764,restaurant,basilgardenpho,"49.2622266,-123.044764",Vancouver,37,False
49.2682379,-123.1860064,restaurant,yujisfromjapan,"49.2682379,-123.1860064",Vancouver,35,False
49.2826779,-123.1060827,restaurant,tuccraftkitchen,"49.2826779,-123.1060827",Vancouver,0,False
49.2855675,-123.1165611,pub,moosesdownunder,"49.2855675,-123.1165611",Vancouver,0,False
49.25603,-123.114887,restaurant,dutchwoodenshoecafe,"49.25603,-123.114887",Vancouver,34,False
